set,form,short,история_n,история_net,история_control,история_excess,история_days_pos,история_days,история_usd,запись_n,запись_net,запись_control,запись_excess,запись_days_pos,запись_days,запись_usd,holds
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr2x1-3600-ttl1800,pct1.5 · tr2x1 · 1 ч · без выхода по стене,176,8.2001,-15.5033,23.7035,10,11,144.32176,26,12.2607,3.3116,8.9491,2,6,31.877819999999996,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr2x1-7200-ttl1800,pct1.5 · tr2x1 · 2 ч · без выхода по стене,148,6.1632,-25.1948,31.358,9,11,91.21536,24,42.1668,8.0061,34.1606,3,6,101.20032,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk0.5-14400-ttl1800,pct1.75 · tk0.5 · 4 ч · без выхода по стене,141,13.8644,-19.9402,33.8047,10,11,195.48804,25,19.1545,-2.0272,21.1817,4,6,47.88625,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk0.5-3600-ttl1800,pct1.75 · tk0.5 · 1 ч · без выхода по стене,180,4.7678,-12.5252,17.293,11,11,85.8204,28,4.1633,-2.2311,6.3944,4,6,11.657239999999998,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk0.5-7200-ttl1800,pct1.75 · tk0.5 · 2 ч · без выхода по стене,158,10.1132,-17.5041,27.6173,10,11,159.78856000000002,27,18.2807,-1.8376,20.1184,4,6,49.35789,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk0.75-14400-ttl1800,pct1.75 · tk0.75 · 4 ч · без выхода по стене,133,24.4214,-22.2703,46.6917,10,11,324.80462,22,16.5975,0.0695,16.5281,3,6,36.5145,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk0.75-3600-ttl1800,pct1.75 · tk0.75 · 1 ч · без выхода по стене,178,7.8722,-13.6784,21.5506,11,11,140.12516,26,-7.8414,-0.8777,-6.9637,3,6,-20.387639999999998,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk0.75-7200-ttl1800,pct1.75 · tk0.75 · 2 ч · без выхода по стене,154,14.7532,-20.2886,35.0418,10,11,227.19928,25,12.6866,-0.2263,12.9129,3,6,31.716500000000003,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1-14400-ttl1800,pct1.75 · tk1 · 4 ч · без выхода по стене,126,22.1701,-24.867,47.0372,10,11,279.34326,21,26.8763,7.0334,19.8429,3,6,56.44023,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1-3600-ttl1800,pct1.75 · tk1 · 1 ч · без выхода по стене,178,9.0108,-14.5051,23.5159,11,11,160.39224,26,-4.056,2.1444,-6.2004,2,6,-10.5456,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1-7200-ttl1800,pct1.75 · tk1 · 2 ч · без выхода по стене,152,14.7753,-22.3012,37.0764,10,11,224.58456,25,19.746,5.3074,14.4386,2,6,49.364999999999995,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1.25-14400-ttl1800,pct1.75 · tk1.25 · 4 ч · без выхода по стене,122,22.3354,-27.6799,50.0153,10,11,272.49188,20,35.1502,7.8388,27.3114,3,6,70.3004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1.25-3600-ttl1800,pct1.75 · tk1.25 · 1 ч · без выхода по стене,176,7.1595,-15.2973,22.4569,11,11,126.00720000000001,26,1.2582,2.3433,-1.0851,2,6,3.2713200000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1.25-7200-ttl1800,pct1.75 · tk1.25 · 2 ч · без выхода по стене,149,11.6513,-24.3091,35.9604,10,11,173.60437000000002,25,28.2798,6.0131,22.2667,2,6,70.6995,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1.5-14400-ttl1800,pct1.75 · tk1.5 · 4 ч · без выхода по стене,119,20.8281,-30.2183,51.0464,10,11,247.85439000000002,20,46.2066,18.2922,27.9144,3,6,92.4132,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1.5-3600-ttl1800,pct1.75 · tk1.5 · 1 ч · без выхода по стене,176,8.7525,-15.5174,24.2699,10,11,154.04399999999998,26,5.869,2.7102,3.1588,2,6,15.2594,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1.5-7200-ttl1800,pct1.75 · tk1.5 · 2 ч · без выхода по стене,149,13.6873,-24.864,38.5514,9,11,203.94077,25,35.4151,7.2088,28.2063,3,6,88.53775,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1.75-14400-ttl1800,pct1.75 · tk1.75 · 4 ч · без выхода по стене,119,22.781,-31.3743,54.1553,10,11,271.09389999999996,20,58.139,18.9448,39.1942,3,6,116.27799999999999,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1.75-3600-ttl1800,pct1.75 · tk1.75 · 1 ч · без выхода по стене,176,9.4411,-15.6025,25.0436,10,11,166.16336,26,9.2192,2.7883,6.4309,2,6,23.969920000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk1.75-7200-ttl1800,pct1.75 · tk1.75 · 2 ч · без выхода по стене,149,15.1306,-25.5561,40.6867,9,11,225.44593999999998,25,41.1857,7.4192,33.7665,3,6,102.96424999999999,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk2-14400-ttl1800,pct1.75 · tk2 · 4 ч · без выхода по стене,119,20.026,-32.1975,52.2234,10,11,238.3094,18,54.3845,21.1279,33.2566,3,6,97.8921,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk2-3600-ttl1800,pct1.75 · tk2 · 1 ч · без выхода по стене,176,9.2369,-15.7576,24.9945,10,11,162.56944000000001,26,10.2197,3.0226,7.1971,2,6,26.57122,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.75-tk2-7200-ttl1800,pct1.75 · tk2 · 2 ч · без выхода по стене,149,10.3848,-26.1784,36.5633,9,11,154.73352,24,40.5419,7.5126,33.0292,3,6,97.30055999999999,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-1to1-14400-ttl1800-eat20,pct2 · 1to1 · 4 ч · eat20,185,-6.4963,-11.2036,4.7073,8,10,-120.18154999999999,28,5.1013,1.931,3.1703,1,6,14.28364,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-1to1-3600-ttl1800-eat20,pct2 · 1to1 · 1 ч · eat20,201,-0.8364,-8.9937,8.1573,8,10,-16.81164,29,-0.4957,0.3129,-0.8086,1,6,-1.43753,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-1to1-7200-ttl1800-eat20,pct2 · 1to1 · 2 ч · eat20,190,-4.3822,-10.4967,6.1144,8,10,-83.26180000000001,28,-1.0009,0.7554,-1.7562,1,6,-2.80252,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk0.5-14400-ttl1800,pct2 · tk0.5 · 4 ч · без выхода по стене,140,12.8444,-20.3189,33.1633,10,11,179.82160000000002,24,27.6385,-1.6117,29.2502,4,6,66.3324,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk0.5-3600-ttl1800,pct2 · tk0.5 · 1 ч · без выхода по стене,180,4.5149,-12.5367,17.0516,11,11,81.26820000000001,28,7.2669,-3.1885,10.4554,5,6,20.34732,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk0.5-7200-ttl1800,pct2 · tk0.5 · 2 ч · без выхода по стене,158,10.4855,-17.7997,28.2852,10,11,165.67090000000002,27,25.2228,-4.0428,29.2656,4,6,68.10155999999999,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk0.75-14400-ttl1800,pct2 · tk0.75 · 4 ч · без выхода по стене,132,23.4195,-22.6896,46.1091,10,11,309.13739999999996,21,24.6336,0.6442,23.9894,3,6,51.730560000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk0.75-3600-ttl1800,pct2 · tk0.75 · 1 ч · без выхода по стене,178,7.6164,-13.69,21.3064,11,11,135.57192,26,-5.7414,-1.9087,-3.8327,3,6,-14.92764,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk0.75-7200-ttl1800,pct2 · tk0.75 · 2 ч · без выхода по стене,154,15.1352,-20.5919,35.727,10,11,233.08208,25,18.8919,-2.6078,21.4997,4,6,47.22975,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1-14400-ttl1800,pct2 · tk1 · 4 ч · без выхода по стене,125,22.1245,-26.0954,48.2199,10,11,276.55625,20,35.8281,7.985,27.8431,3,6,71.6562,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1-3600-ttl1800,pct2 · tk1 · 1 ч · без выхода по стене,178,8.755,-14.5167,23.2718,11,11,155.839,26,-1.956,1.1134,-3.0694,2,6,-5.0856,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1-7200-ttl1800,pct2 · tk1 · 2 ч · без выхода по стене,152,15.7311,-22.8225,38.5536,10,11,239.11272,25,25.9514,2.9259,23.0255,3,6,64.8785,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1.25-14400-ttl1800,pct2 · tk1.25 · 4 ч · без выхода по стене,120,24.0755,-28.9332,53.0086,10,11,288.90600000000006,19,45.0086,8.8829,36.1257,3,6,85.51634,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1.25-3600-ttl1800,pct2 · tk1.25 · 1 ч · без выхода по стене,176,6.9298,-15.3091,22.2389,11,11,121.96448000000001,26,3.3582,1.3123,2.046,2,6,8.73132,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1.25-7200-ttl1800,pct2 · tk1.25 · 2 ч · без выхода по стене,149,13.6869,-24.9284,38.6153,10,11,203.93481,25,34.4851,3.6315,30.8536,3,6,86.21275,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1.5-14400-ttl1800,pct2 · tk1.5 · 4 ч · без выхода по стене,117,22.587,-31.5471,54.1341,10,11,264.2679,19,56.6469,19.8865,36.7604,3,6,107.62911000000001,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1.5-3600-ttl1800,pct2 · tk1.5 · 1 ч · без выхода по стене,176,8.5227,-15.5292,24.0519,10,11,149.99952000000002,26,7.9689,1.6791,6.2898,2,6,20.71914,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1.5-7200-ttl1800,pct2 · tk1.5 · 2 ч · без выхода по стене,149,15.7229,-25.4833,41.2063,9,11,234.27120999999997,25,41.6204,4.8272,36.7931,4,6,104.051,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1.75-14400-ttl1800,pct2 · tk1.75 · 4 ч · без выхода по стене,117,24.5733,-32.7229,57.2961,10,11,287.50761,19,69.2073,20.5735,48.6339,3,6,131.49387000000002,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1.75-3600-ttl1800,pct2 · tk1.75 · 1 ч · без выхода по стене,176,9.2114,-15.6144,24.8257,10,11,162.12063999999998,26,11.3192,1.7572,9.562,2,6,29.42992,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk1.75-7200-ttl1800,pct2 · tk1.75 · 2 ч · без выхода по стене,149,17.1662,-26.1754,43.3416,9,11,255.77638000000002,25,47.3911,5.0377,42.3534,4,6,118.47775000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk2-14400-ttl1800,pct2 · tk2 · 4 ч · без выхода по стене,117,21.4293,-33.5769,55.0062,10,11,250.72281000000004,17,66.5341,23.0766,43.4576,3,6,113.10797,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk2-3600-ttl1800,pct2 · tk2 · 1 ч · без выхода по стене,176,9.0072,-15.7694,24.7766,10,11,158.52671999999998,26,12.3197,1.9916,10.3281,2,6,32.03122,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tk2-7200-ttl1800,pct2 · tk2 · 2 ч · без выхода по стене,149,12.152,-26.8109,38.9629,9,11,181.0648,24,47.0057,5.0319,41.9739,4,6,112.81368,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr0.5x0.25-14400-ttl1800,pct2 · tr0.5x0.25 · 4 ч · без выхода по стене,139,14.9523,-21.1895,36.1418,10,11,207.83696999999998,23,26.3404,0.1327,26.2077,4,6,60.58292,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr0.5x0.25-3600-ttl1800,pct2 · tr0.5x0.25 · 1 ч · без выхода по стене,180,5.6661,-12.9977,18.6639,11,11,101.9898,28,6.2761,-1.9601,8.2363,4,6,17.573079999999997,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr0.5x0.25-7200-ttl1800,pct2 · tr0.5x0.25 · 2 ч · без выхода по стене,157,12.1082,-18.6021,30.7103,10,11,190.09874,27,23.5519,-2.773,26.325,4,6,63.59013,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr0.5x0.5-14400-ttl1800,pct2 · tr0.5x0.5 · 4 ч · без выхода по стене,137,15.812,-22.9863,38.7983,10,11,216.6244,23,32.6806,2.6567,30.024,4,6,75.16538,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr0.5x0.5-3600-ttl1800,pct2 · tr0.5x0.5 · 1 ч · без выхода по стене,180,7.9964,-13.8502,21.8466,11,11,143.9352,28,7.7686,-0.9858,8.7544,4,6,21.75208,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr0.5x0.5-7200-ttl1800,pct2 · tr0.5x0.5 · 2 ч · без выхода по стене,157,14.1407,-20.2728,34.4135,10,11,222.00898999999998,27,26.2323,-1.2203,27.4526,4,6,70.82721,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1.5x0.25-14400-ttl1800,pct2 · tr1.5x0.25 · 4 ч · без выхода по стене,117,25.2537,-31.6858,56.9395,10,11,295.46828999999997,19,65.8885,20.9514,44.9371,3,6,125.18815,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1.5x0.25-3600-ttl1800,pct2 · tr1.5x0.25 · 1 ч · без выхода по стене,176,8.4818,-15.5534,24.0352,10,11,149.27968,26,12.7848,1.8204,10.9645,2,6,33.240480000000005,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1.5x0.25-7200-ttl1800,pct2 · tr1.5x0.25 · 2 ч · без выхода по стене,149,16.4209,-25.6852,42.1061,9,11,244.67141,25,48.684,5.2008,43.4832,4,6,121.71,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1.5x0.5-14400-ttl1800,pct2 · tr1.5x0.5 · 4 ч · без выхода по стене,117,24.4211,-31.6817,56.1028,10,11,285.72687,19,76.3822,22.209,54.1732,3,6,145.12618,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1.5x0.5-3600-ttl1800,pct2 · tr1.5x0.5 · 1 ч · без выхода по стене,176,8.1543,-15.5686,23.7229,10,11,143.51567999999997,26,12.8279,2.0404,10.7875,2,6,33.35254,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1.5x0.5-7200-ttl1800,pct2 · tr1.5x0.5 · 2 ч · без выхода по стене,149,15.19,-25.8177,41.0077,9,11,226.331,25,54.2396,5.7176,48.522,4,6,135.599,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1.5x1-14400-ttl1800,pct2 · tr1.5x1 · 4 ч · без выхода по стене,116,26.1825,-32.292,58.4745,10,11,303.717,17,61.4853,25.6942,35.7911,3,6,104.52501,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1.5x1-3600-ttl1800,pct2 · tr1.5x1 · 1 ч · без выхода по стене,176,9.9302,-15.5996,25.5298,10,11,174.77151999999998,26,13.9675,2.2806,11.6869,2,6,36.3155,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1.5x1-7200-ttl1800,pct2 · tr1.5x1 · 2 ч · без выхода по стене,148,15.5171,-26.2298,41.7469,9,11,229.65308,24,43.2617,5.4685,37.7933,4,6,103.82808,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1x0.25-14400-ttl1800,pct2 · tr1x0.25 · 4 ч · без выхода по стене,126,22.9829,-26.4668,49.4496,10,11,289.58454,20,40.2307,8.9036,31.3271,2,6,80.4614,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1x0.25-3600-ttl1800,pct2 · tr1x0.25 · 1 ч · без выхода по стене,178,8.0566,-14.7052,22.7618,11,11,143.40748,26,4.4919,1.5332,2.9587,2,6,11.67894,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1x0.25-7200-ttl1800,pct2 · tr1x0.25 · 2 ч · без выхода по стене,152,15.1572,-23.1389,38.2961,10,11,230.38944,25,31.6553,3.6126,28.0427,3,6,79.13825,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1x0.5-14400-ttl1800,pct2 · tr1x0.5 · 4 ч · без выхода по стене,125,24.2933,-27.2762,51.5695,10,11,303.66625,20,52.6279,11.3276,41.3002,3,6,105.2558,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1x0.5-3600-ttl1800,pct2 · tr1x0.5 · 1 ч · без выхода по стене,178,9.2121,-14.9681,24.1802,11,11,163.97538,26,5.4557,1.8442,3.6115,2,6,14.184820000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1x0.5-7200-ttl1800,pct2 · tr1x0.5 · 2 ч · без выхода по стене,152,16.1725,-23.8721,40.0446,10,11,245.82199999999997,25,37.9579,5.0008,32.957,3,6,94.89475000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1x1-14400-ttl1800,pct2 · tr1x1 · 4 ч · без выхода по стене,123,24.9014,-29.4062,54.3076,10,11,306.28722,17,50.9863,15.6253,35.361,3,6,86.67671,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1x1-3600-ttl1800,pct2 · tr1x1 · 1 ч · без выхода по стене,178,10.6036,-15.4715,26.0751,11,11,188.74408,26,13.9675,2.2806,11.6869,2,6,36.3155,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr1x1-7200-ttl1800,pct2 · tr1x1 · 2 ч · без выхода по стене,151,15.2795,-25.3387,40.6182,9,11,230.72045000000003,24,35.3521,5.4721,29.88,3,6,84.84504,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr2x0.25-14400-ttl1800,pct2 · tr2x0.25 · 4 ч · без выхода по стене,117,21.8482,-33.6619,55.5101,10,11,255.62394,17,69.1499,23.3816,45.7684,3,6,117.55483,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr2x0.25-3600-ttl1800,pct2 · tr2x0.25 · 1 ч · без выхода по стене,176,8.3103,-15.7693,24.0796,10,11,146.26128,26,13.083,2.0265,11.0564,2,6,34.0158,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr2x0.25-7200-ttl1800,pct2 · tr2x0.25 · 2 ч · без выхода по стене,149,11.121,-26.8873,38.0084,9,11,165.7029,24,47.4924,5.0696,42.4228,4,6,113.98176000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr2x0.5-14400-ttl1800,pct2 · tr2x0.5 · 4 ч · без выхода по стене,117,23.1444,-33.522,56.6665,10,11,270.78948,17,75.4781,23.8514,51.6268,3,6,128.31277,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr2x0.5-3600-ttl1800,pct2 · tr2x0.5 · 1 ч · без выхода по стене,176,7.9475,-15.7676,23.7151,10,11,139.876,26,14.0593,2.2283,11.831,2,6,36.55418,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr2x0.5-7200-ttl1800,pct2 · tr2x0.5 · 2 ч · без выхода по стене,149,10.3646,-26.9078,37.2724,9,11,154.43254,24,54.8033,5.3432,49.4602,4,6,131.52792,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr2x1-14400-ttl1800,pct2 · tr2x1 · 4 ч · без выхода по стене,116,22.2981,-33.3143,55.6123,10,11,258.65796,17,68.4636,25.7745,42.689,3,6,116.38812,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr2x1-3600-ttl1800,pct2 · tr2x1 · 1 ч · без выхода по стене,176,10.1407,-15.7292,25.8699,10,11,178.47632000000002,26,13.9675,2.2806,11.6869,2,6,36.3155,да
t-bid-btc4h-q1,ladder3x2..20w2-pct2-tr2x1-7200-ttl1800,pct2 · tr2x1 · 2 ч · без выхода по стене,148,10.9191,-26.7241,37.6432,9,11,161.60268000000002,24,48.2047,5.5254,42.6793,4,6,115.69128,да
t-bid-age-45,ladder3x2..20w2-pct0.5-tk0.5-14400-ttl1800,pct0.5 · tk0.5 · 4 ч · без выхода по стене,747,-4.8016,-6.7093,1.9078,9,15,-358.67951999999997,187,5.1006,0.1473,4.9533,6,7,95.38122,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk0.5-3600-ttl1800,pct0.5 · tk0.5 · 1 ч · без выхода по стене,858,-4.7869,-5.8485,1.0615,11,15,-410.71602,204,2.8838,-0.331,3.2149,4,7,58.82952,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk0.5-7200-ttl1800,pct0.5 · tk0.5 · 2 ч · без выхода по стене,793,-3.2528,-6.5503,3.2975,10,15,-257.94704,193,4.2447,0.0016,4.2431,5,7,81.92271,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk0.75-14400-ttl1800,pct0.5 · tk0.75 · 4 ч · без выхода по стене,679,-3.9308,-6.745,2.8141,8,15,-266.90132,170,5.7839,1.9796,3.8043,6,7,98.3263,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk0.75-3600-ttl1800,pct0.5 · tk0.75 · 1 ч · без выхода по стене,837,-4.4128,-5.9345,1.5217,10,15,-369.35136,198,4.3636,0.4676,3.896,4,7,86.39928,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk0.75-7200-ttl1800,pct0.5 · tk0.75 · 2 ч · без выхода по стене,744,-2.6785,-6.7642,4.0858,11,15,-199.28040000000001,179,4.8893,1.5955,3.2938,4,7,87.51847000000001,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1-14400-ttl1800,pct0.5 · tk1 · 4 ч · без выхода по стене,644,-6.7386,-6.8189,0.0804,5,15,-433.96584,163,9.3713,5.3928,3.9785,3,7,152.75218999999998,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1-3600-ttl1800,pct0.5 · tk1 · 1 ч · без выхода по стене,831,-4.485,-6.0379,1.553,8,15,-372.7035,197,6.2626,1.7892,4.4734,4,7,123.37321999999999,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1-7200-ttl1800,pct0.5 · tk1 · 2 ч · без выхода по стене,724,-3.9651,-6.8677,2.9026,8,15,-287.07324,177,7.0337,3.8335,3.2002,3,7,124.49649,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1.25-14400-ttl1800,pct0.5 · tk1.25 · 4 ч · без выхода по стене,631,-5.4196,-6.51,1.0904,7,15,-341.97676,158,9.1661,7.6665,1.4996,2,7,144.82438,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1.25-3600-ttl1800,pct0.5 · tk1.25 · 1 ч · без выхода по стене,828,-4.2806,-6.1065,1.8259,8,15,-354.43368,195,6.5892,2.2975,4.2917,4,7,128.4894,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1.25-7200-ttl1800,pct0.5 · tk1.25 · 2 ч · без выхода по стене,718,-3.2781,-6.8041,3.5261,9,15,-235.36758,175,7.0557,5.0234,2.0322,4,7,123.47475,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1.5-14400-ttl1800,pct0.5 · tk1.5 · 4 ч · без выхода по стене,621,-5.1949,-6.0226,0.8278,7,15,-322.60328999999996,155,7.1363,9.0034,-1.8671,3,7,110.61265,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1.5-3600-ttl1800,pct0.5 · tk1.5 · 1 ч · без выхода по стене,827,-3.8238,-6.056,2.2322,9,15,-316.22826,195,6.4461,2.4592,3.9869,4,7,125.69895000000001,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1.5-7200-ttl1800,pct0.5 · tk1.5 · 2 ч · без выхода по стене,713,-3.4108,-6.6344,3.2236,8,15,-243.19004,172,7.1092,5.7559,1.3533,4,7,122.27824000000001,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1.75-14400-ttl1800,pct0.5 · tk1.75 · 4 ч · без выхода по стене,609,-6.2219,-5.7017,-0.5202,5,15,-378.91371,154,10.0978,10.6776,-0.5798,3,7,155.50611999999998,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1.75-3600-ttl1800,pct0.5 · tk1.75 · 1 ч · без выхода по стене,823,-4.1934,-6.0177,1.8243,10,15,-345.11681999999996,195,8.0232,2.7216,5.3015,4,7,156.45239999999998,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk1.75-7200-ttl1800,pct0.5 · tk1.75 · 2 ч · без выхода по стене,708,-3.7504,-6.5525,2.8021,9,15,-265.52832,170,6.3341,6.5109,-0.1768,3,7,107.6797,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk2-14400-ttl1800,pct0.5 · tk2 · 4 ч · без выхода по стене,603,-7.9854,-4.9664,-3.019,5,15,-481.51962000000003,153,13.1028,11.9601,1.1427,3,7,200.47284,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk2-3600-ttl1800,pct0.5 · tk2 · 1 ч · без выхода по стене,823,-4.3211,-6.0351,1.7139,10,15,-355.62653000000006,195,8.5317,2.9914,5.5403,4,7,166.36815,нет
t-bid-age-45,ladder3x2..20w2-pct0.5-tk2-7200-ttl1800,pct0.5 · tk2 · 2 ч · без выхода по стене,707,-4.9103,-6.3714,1.4611,8,15,-347.15821,170,7.9295,7.3918,0.5377,3,7,134.8015,нет
t-bid-age-45,ladder3x2..20w2-pct0.75-tk0.5-14400-ttl1800,pct0.75 · tk0.5 · 4 ч · без выхода по стене,686,-3.3589,-7.5892,4.2303,11,15,-230.42054000000002,180,6.8846,0.9805,5.9041,5,7,123.92280000000001,нет
t-bid-age-45,ladder3x2..20w2-pct0.75-tk0.5-3600-ttl1800,pct0.75 · tk0.5 · 1 ч · без выхода по стене,841,-3.3184,-6.3478,3.0294,13,15,-279.07743999999997,199,2.1876,0.1777,2.0099,5,7,43.533240000000006,нет
t-bid-age-45,ladder3x2..20w2-pct0.75-tk0.5-7200-ttl1800,pct0.75 · tk0.5 · 2 ч · без выхода по стене,751,-1.9618,-7.5145,5.5527,12,15,-147.33118,188,4.9559,0.7775,4.1784,5,7,93.17092,нет
t-bid-age-45,ladder3x2..20w2-pct0.75-tk0.75-14400-ttl1800,pct0.75 · tk0.75 · 4 ч · без выхода по стене,625,-2.6964,-7.8295,5.1331,11,15,-168.525,163,7.9782,3.5325,4.4457,6,7,130.04466,нет
t-bid-age-45,ladder3x2..20w2-pct0.75-tk0.75-3600-ttl1800,pct0.75 · tk0.75 · 1 ч · без выхода по стене,818,-3.144,-6.5717,3.4277,11,15,-257.1792,193,3.9928,0.9739,3.0189,4,7,77.06104,нет
t-bid-age-45,ladder3x2..20w2-pct0.75-tk0.75-7200-ttl1800,pct0.75 · tk0.75 · 2 ч · без выхода по стене,703,-2.3906,-7.9948,5.6042,12,15,-168.05918000000003,174,5.6134,2.4208,3.1926,6,7,97.67316000000001,нет
t-bid-age-45,ladder3x2..20w2-pct0.75-tk1-14400-ttl1800,pct0.75 · tk1 · 4 ч · без выхода по стене,591,-4.4504,-8.1565,3.7062,8,15,-263.01864,155,14.6981,7.0898,7.6084,6,7,227.82055,нет
